dyadid,location,sideb,gtd_gname,gname_match,coder,type,sidea,gwnoa,startyear,startyear2,finalyear,source,notes,crosswalk,notmissing,conflictid,sideb_gtd_additional,notes_sideb_gtd_id,mar_notes,vpfcomments913,rfm_notes,actorissue
747,Myanmar (Burma),SURA,Mon Insurgents,12,Rubin,3,Government of Myanmar (Burma),775,1969,1969,1983,,,0,NA,,,,,,,
747,Myanmar (Burma),SURA,North Korean involvement commandos,11,Rubin,3,Government of Myanmar (Burma),775,1969,1969,1983,,,0,NA,,,,,,,
747,Myanmar (Burma),SURA,People's Army (Myanmar),-99,Rubin,3,Government of Myanmar (Burma),775,1969,1969,1983,TRAC,,0,NA,,,,,,,
747,Myanmar (Burma),SURA,Shan Insurgents,5,Rubin,3,Government of Myanmar (Burma),775,1969,1969,1983,,,0,NA,,,,,,,
747,Myanmar (Burma),SURA,Shan State Progressive Party,10,Rubin,3,Government of Myanmar (Burma),775,1969,1969,1983,,dyad 826,0,NA,,,,,,,
747,,SURA,Shan United Revolutionary Army,0,,NA,Myanmar (Burma),NA,1969,1969,1983,,,1,1,67,,,,,,0
747,Myanmar (Burma),SURA,Unknown,13,Rubin,3,Government of Myanmar (Burma),775,1969,1969,1983,,,0,NA,,,,,,,
748,Myanmar (Burma),SSNLO,,-77,,3,Government of Myanmar (Burma),775,NA,NA,NA,,,0,NA,,,,,,,
749,Niger,MNJ,Al-Qa`ida in the Lands of the Islamic Maghreb (AQLIM),10,KL,3,Government of Niger,436,2007,2007,2008,d2013,dyad 806 AQIM,0,NA,,,,,,,
749,Niger,MNJ,Movement of Niger People for Justice (MNJ),0,KL,3,Government of Niger,436,2007,2007,2008,d2013,,0,NA,,,,,,,
749,Niger,MNJ,Tuaregs,5,KL,3,Government of Niger,436,2007,2007,2008,CGS,"p.595-6; MNJ generally described as ""majority Tuarag"" and ""Tuareg rebels"" listed as an alias, see, eg, http://www.terrorism.com/2014/04/26/movement-of-nigeriens-for-justice-mnj/",0,NA,,,,,,,
749,Niger,MNJ,Unknown,13,KL,3,Government of Niger,436,2007,2007,2008,,,0,NA,,,,,,,
750,Myanmar (Burma),SSRA,Unknown,13,Rubin,3,Government of Myanmar (Burma),775,1976,1976,1976,,,0,NA,,,,,,,
751,Myanmar (Burma),TRC,,-77,,3,Government of Myanmar (Burma),775,NA,NA,NA,,,0,NA,,,,,,,
752,Indonesia,Permesta Movement,,-77,radwan,3,Government of Indonesia,850,NA,NA,NA,,,0,NA,,,,,,,
753,Myanmar (Burma),PNDF,,-77,radwan,3,Government of Myanmar (Burma),775,NA,NA,NA,,,0,NA,,,,,,,
754,Ethiopia,EDU,Eritrean Liberation Front,10,Simerly,3,Government of Ethiopia,530,1977,1977,1978,d2013 dyad 667,,0,NA,,,,,,,
754,Ethiopia,EDU,Tigray Peoples Liberation Front (TPLF),10,Simerly,3,Government of Ethiopia,530,1977,1977,1978,d2013 dyad 46,,0,NA,,,,,,,
754,Ethiopia,EDU,Unknown,13,Simerly,3,Government of Ethiopia,530,1977,1977,1978,,,0,NA,,,,,,,
754,Ethiopia,EDU,armed guerrillas,5,Simerly,3,Government of Ethiopia,530,1977,1977,1978,CGS p. 206-207,,0,NA,,,,,,,
755,Ethiopia,Military faction (forces of Mengistu Neway),,-77,radwan,3,Government of Ethiopia,530,NA,NA,NA,,,0,NA,,,,,,,
756,Hyderabadh,CPI,,-77,radwan,3,Government of Hyderabad,751,NA,NA,NA,,,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Afghan Guerrillas,5,Miles,4,Government of Afghanistan,700,1980,1980,1991,,,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Afghan Mujahideen,5,Miles,4,Government of Afghanistan,700,1980,1980,1991,,,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Afghan Rebels,5,Miles,4,Government of Afghanistan,700,1980,1980,1991,,,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Guerrillas,5,Miles,4,Government of Afghanistan,700,1980,1980,1991,,,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Hizb-I-Islami,10,Miles,4,Government of Afghanistan,700,1980,1980,1991,D2013,DyadID 412: SideB is Hizb-I Islam-yi Afghanistan,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Ittehad-i-Islami,10,Miles,4,Government of Afghanistan,700,1980,1980,1991,D2013,DyadID 735: SideB is Ittihad-i Islami Bara-yi Azadi-yi Afghanistan; Ittehad-i-Islami is an alias,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Mahaz-e-Milli Islami Afghanistan,10,Miles,4,Government of Afghanistan,700,1980,1980,1991,D2013,DyadID 732: SideB is Mahaz-i Milli-yi Islami-yi Afghanistan,0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Nahzat e Eslami,8,Miles,4,Government of Afghanistan,700,1980,1980,1991,Other,"Nahzat e Eslami is a Hazara Shia fighting group that agreed to align with Hizb-I Wahdat, the primary Shia fighting organization in Afghanistan; part of the group later reneged and was defeated in inter-group fighting. http://en.wikipedia.org/wiki/Hezbe_Wahdat",0,NA,,,,,,,
760,Afghanistan,Hizb-i Islami-yi Afghanistan - Khalis faction,Unknown,13,Miles,4,Government of Afghanistan,700,1980,1980,1991,,,0,NA,,,,,,,
761,Niger,FLAA,Air and Azawak Liberation Front,0,KL,3,Government of Niger,436,1991,1991,1992,d2013,(FLAA),0,NA,,,,,,,
761,Niger,FLAA,Tuareg Guerrillas,5,KL,3,Government of Niger,436,1991,1991,1992,CGS,p.593 FLAA one of many guerilla groups,0,NA,,,,,,,
761,Niger,FLAA,Tuaregs,5,KL,3,Government of Niger,436,1991,1991,1992,,,0,NA,,,,,,,
761,Niger,FLAA,Unknown,13,KL,3,Government of Niger,436,1991,1991,1992,,,0,NA,,,,,,,
762,Niger,UFRA,Democratic Front for Renewal (FDR),10,KL,3,Government of Niger,436,1996,1997,1997,d2013,dyad 113,0,NA,,,,,,,
762,Niger,UFRA,Saharan Revolutionary Armed Front (FARS),11,KL,3,Government of Niger,436,1996,1997,1997,CGS,"p. 693;  FARS is fighting for autonomy in Eastern Niger, the Tuareg groups like UFRA are in Northwestern Niger (see, eg, map: http://www1.american.edu/ted/ice/tuareg.htm)",0,NA,,,,,,,
762,Niger,UFRA,Students,13,KL,3,Government of Niger,436,1996,1997,1997,,,0,NA,,,,,,,
764,India,KCP,Achik National Volunteer Council (ANVC),11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=3547,0,NA,,,,,,,
764,India,KCP,Adivasi National Liberation Army (ANLA),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,SATP The All Adivasi National Liberation Army (AANLA) was formed in the second half of 2006. Police sources have indicated that the ULFA played a significant role in its formation. http://satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/AANLA.htm,0,NA,,,,,,,
764,India,KCP,Afghan Merceneries,12,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Akhilesh Singh Gang,-99,Morgan,3,Government of India,750,1995,2008,2009,TRAC,http://www.trackingterrorism.org/group/akhilesh-singh-gang,0,NA,,,,,,,
764,India,KCP,Al Faran,11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=3910,0,NA,,,,,,,
764,India,KCP,Al Jehad,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://www.frontline.in/navigation/?type=static&page=flonnet&rdurl=fl1701/17011300.htm and also Al Jehad is a generic term for holy war.,0,NA,,,,,,,
764,India,KCP,Al Nasirin (India),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://www.cfr.org/pakistan/lashkar-e-taiba-army-pure-aka-lashkar-e-tayyiba-lashkar-e-toiba-lashkar--taiba/p17882,0,NA,,,,,,,
764,India,KCP,Al-Arifeen,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://connection.ebscohost.com/c/articles/24695647/al-arifeen,0,NA,,,,,,,
764,India,KCP,Al-Badr,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/Al_badr.htm,0,NA,,,,,,,
764,India,KCP,Al-Fajr,-99,Morgan,3,Government of India,750,1995,2008,2009,,"However, it seems that they are Islamists http://en.wikipedia.org/wiki/Al-Fajr_(sura)",0,NA,,,,,,,
764,India,KCP,Al-Hamas Mujahideen,-99,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Al-Madina,11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=3697,0,NA,,,,,,,
764,India,KCP,Al-Mansoorian,11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=3553,0,NA,,,,,,,
764,India,KCP,Al-Nasireen Group,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://articles.economictimes.indiatimes.com/2004-06-15/news/27384821_1_militant-outfit-indian-tourists-al-nasireen,0,NA,,,,,,,
764,India,KCP,Al-Shuda Brigade,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://articles.economictimes.indiatimes.com/2003-07-30/news/27547282_1_army-personnel-t-p-s-brar-security-lapse,0,NA,,,,,,,
764,India,KCP,Al-Umar Mujahideen,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,SATP http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/Al_Umar.htm,0,NA,,,,,,,
764,India,KCP,All India Anna Dravida Munetra Kazgan Party,11,Morgan,3,Government of India,750,1995,2008,2009,,AI ADMK is a political party http://eci.nic.in/eci_main/ElectoralLaws/OrdersNotifications/ElecSym19012013_eng.pdf,0,NA,,,,,,,
764,India,KCP,All Kamatapur Liberation Force,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://www.satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/Klo.htm,0,NA,,,,,,,
764,India,KCP,All Karanataka Youth Council,-99,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,All Tripura Tiger Force (ATTF),11,Morgan,3,Government of India,750,1995,2008,2009,CGS,CGS p.481 lists them as All Tripura Tribal Force. d2013 dyadid 262 . They were formed in 1990 from more extreme elements of Tripura National Volunteers (TNV) d2013 515 who signed a peace treaty in 1988 http://www.satp.org/satporgtp/countries/india/states/tripura/terrorist_outfits/attf.htm says that they changed their name in 1992; same group.,0,NA,,,,,,,
764,India,KCP,Babbar Khalsa International (BKI),11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4568,0,NA,,,,,,,
764,India,KCP,Bahujan Samaj Party,11,Morgan,3,Government of India,750,1995,2008,2009,,Bahujan Samaj Party Is a political party http://eci.nic.in/eci_main/ElectoralLaws/OrdersNotifications/ElecSym19012013_eng.pdf,0,NA,,,,,,,
764,India,KCP,Bandits,5,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Bengali Tiger Force (BTF),-99,Morgan,3,Government of India,750,1995,2008,2009,TRAC,http://www.trackingterrorism.org/group/bengali-tiger-force,0,NA,,,,,,,
764,India,KCP,Bharat Zinc Workers,12,Morgan,3,Government of India,750,1995,2008,2009,,"http://ban.org/library/exposing.html This took place in Bhopal, Madhya Pradesh",0,NA,,,,,,,
764,India,KCP,Bhumi Uchched Pratirodh Committee (BUPC),11,Morgan,3,Government of India,750,1995,2008,2009,,Possibly an anti displacement group in West Bengal http://www.amnesty.org/fr/library/asset/ASA20/020/2007/fr/ab2ecff0-d357-11dd-a329-2f46302a8cc6/asa200202007en.pdf,0,NA,,,,,,,
764,India,KCP,Black Widows,10,Morgan,3,Government of India,750,1995,2008,2009,d2013,DyadID 765,0,NA,,,,,,,
764,India,KCP,Bodo Liberation Tigers (BLT),11,Morgan,3,Government of India,750,1995,2008,2009,CGS,CSS p.574 calls them Bodo Liberation Tiger Force (BLTF). SATP calls the both. BLT signed a Peace treaty with the state in 2003 creating the Bodoland Territorial Council (BTC) the semi-autonomous area.  http://www.satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/bltf.htm,0,NA,,,,,,,
764,India,KCP,Bodo Militants,12,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Bodo People’s Front (BPF),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,BPF is a political party http://www.bpfassam.in/home.asp,0,NA,,,,,,,
764,India,KCP,Citizen's Rights Protection Volunteers,-99,Morgan,3,Government of India,750,1995,2008,2009,TRAC,http://www.trackingterrorism.org/group/citizens-rights-protection-volunteers,0,NA,,,,,,,
764,India,KCP,Communist Party of India - Maoist (CPI-Maoist),10,Morgan,3,Government of India,750,1995,2008,2009,d2013,DyadID 451,0,NA,,,,,,,
764,India,KCP,Communist Party of India- Marxist,10,Morgan,3,Government of India,750,1995,2008,2009,d2013,DyadID 690,0,NA,,,,,,,
764,India,KCP,Communist Party of India- Marxist-Leninist,10,Morgan,3,Government of India,750,1995,2008,2009,d2013,DyadID 690,0,NA,,,,,,,
764,India,KCP,Congress Party Activists,-98,Morgan,3,Government of India,750,1995,2008,2009,,Not sure what to do with this Congress Party is a national political party,0,NA,,,,,,,
764,India,KCP,Deccan Mujahideen,-99,Morgan,3,Government of India,750,1995,2008,2009,TRAC,http://www.trackingterrorism.org/group/deccan-mujahideen,0,NA,,,,,,,
764,India,KCP,Dima Halao Daoga (DHD),11,Morgan,3,Government of India,750,1995,2008,2009,d2013,DyadID 765,0,NA,,,,,,,
764,India,KCP,Dukhta-ran-e-Millat,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,STAP http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/dukhtaran.htm,0,NA,,,,,,,
764,India,KCP,Guerrillas,5,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Gunmen,13,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Haqqani Network,-99,Morgan,3,Government of India,750,1995,2008,2009,TRAC,Haqqani Network is in Afghanistan BUT it is not listed in UCDP or d2013 TRAC http://www.trackingterrorism.org/group/haqqani-network,0,NA,,,,,,,
764,India,KCP,Harakat ul-Mujahidin (HuM),11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=50,0,NA,,,,,,,
764,India,KCP,Harkat ul Ansar,11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=3868,0,NA,,,,,,,
764,India,KCP,Harkatul Jihad-e-Islami,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,SATP http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/HuJI.htm,0,NA,,,,,,,
764,India,KCP,Hindu Group,12,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Hizbul Mujahideen (HM),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,SATP http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/hizbul_mujahideen.htm,0,NA,,,,,,,
764,India,KCP,Hmar People's Convention-Democracy (HPC-D),8,Morgan,3,Government of India,750,1995,2008,2009,OTHER,"SATP July 14 2008: The HPC-D claims responsibility for the July 9 killing of a Mizo youth, Lalsangliana, in the Churachandpur district. The HPC-D accused him of being a KCP cadre. http://www.satp.org/satporgtp/countries/india/states/mizoram/terrorist_outfits/HPC_D.htm  Since April 1987, the HPC waged an armed struggle for autonomy, which touched extreme levels of violence towards 1991. Hmar cadres abducted tea executives and triggered off a spate of extortions in the Hmar inhabited areas of the States of Mizoram, Assam and Manipur.",0,NA,,,,,,,
764,India,KCP,Hynniewtrep National Liberation Council (HNLC),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,SATP http://www.satp.org/satporgtp/countries/india/states/meghalaya/terrorist_outfits/hnlc.htm,0,NA,,,,,,,
764,India,KCP,Ikhwan Jammu and Kashmir,11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://fas.org/irp/world/para/ikhwan.htm,0,NA,,,,,,,
764,India,KCP,Indian Mujahideen,-99,Morgan,3,Government of India,750,1995,2008,2009,TRAC,http://www.trackingterrorism.org/group/indian-mujahideen,0,NA,,,,,,,
764,India,KCP,Indian Tigers,-99,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Individual,13,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Insurgents,5,Morgan,3,Government of India,750,1995,2008,2009,,,0,NA,,,,,,,
764,India,KCP,Islamic Fateh,-99,Morgan,3,Government of India,750,1995,2008,2009,TRAC,http://www.trackingterrorism.org/group/islamic-fateh,0,NA,,,,,,,
764,India,KCP,Islamic Front,11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,Probably the JK Islamic Front http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4081,0,NA,,,,,,,
764,India,KCP,Jaish-e-Mohammad (JeM),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/jaish_e_mohammad_mujahideen_e_tanzeem.htm,0,NA,,,,,,,
764,India,KCP,Jamaat-E-Islami (India/Pakistan),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,http://en.wikipedia.org/wiki/Jamaat-e-Islami_Hind,0,NA,,,,,,,
764,India,KCP,Jamiat ul-Mujahedin (JuM),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,SATP http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/jamiat_ul_mujahideen.htm,0,NA,,,,,,,
764,India,KCP,Jammu and Kashmir Islamic Front,11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4081,0,NA,,,,,,,
764,India,KCP,Jammu and Kashmir Liberation Front,11,Morgan,3,Government of India,750,1995,2008,2009,CGS,CGS p.569,0,NA,,,,,,,
764,India,KCP,Jatav Caste,13,Morgan,3,Government of India,750,1995,2008,2009,OTHER,AKA Dalite or untouchables classified as a scheduled caste http://en.wikipedia.org/wiki/Jatav,0,NA,,,,,,,
764,India,KCP,Jharkhand Liberation Tigers (JLT),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,"SATP http://www.satp.org/satporgtp/countries/india/maoist/Assessment/2009/Jharkhand.htm Jharkhand was grappling with six different LWE outfits, most of them breakaway factions of the CPI-Maoist. These included the Tritiya Prastuti Committee (TPC), Jharkhand Prastuti Committee (JPC), Jharkhand Liberation Tigers (JLT) also known as People's Liberation Front of India (PLFI), Jharkhand Jansangharsh Mukti Morcha and Sashastra People's Morcha(SPM).",0,NA,,,,,,,
764,India,KCP,Kamtapur Liberation Organization (KLO),11,Morgan,3,Government of India,750,1995,2008,2009,TOPS,TOPS http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4643 ALSO SATP states that this group is either part of or is closely associated with the Coordination Committee (CORCOM) http://www.satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/klo.htm,0,NA,,,,,,,
764,India,KCP,Kanglei Yawol Kanna Lup (KYKL),-96,Morgan,3,Government of India,750,1995,2008,2009,TOPS,"TOPS and SATP note that members of KCP, PREPAK, and UNLF broke away from their respective groups to form this faction. However, SATP notes that KCP and KYKL were rivals until 2006 but are know working together. They both represent the same ethnic group, the Metei.",0,NA,,,,,,,
764,India,KCP,Kangleipak Communist Party (KCP),0,Morgan,3,Government of India,750,1995,2008,2009,d2013,DyadID 764 For alliances and other links SEE http://www.satp.org/satporgtp/countries/india/states/manipur/terrorist_outfits/KCP_tl.htm,0,NA,,,,,,,
764,India,KCP,Karbi Longri National Liberation Front (KLNLF),11,Morgan,3,Government of India,750,1995,2008,2009,OTHER,"SATP The Karbi Longri North Cachar Hills Liberation Front (KLNLF), a breakaway faction of the United Peoples Democratic Solidarity (UPDS), was formed on May 16, 2004 The outfit maintains close links with the United Liberation Front of Asom (ULFA). It also reportedly has links with the Nagaland-based National Socialist Council of Nagaland - Isak-Muivah (NSCN-IM). http://satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/KLNLF.HTM",0,NA,,,,,,,
